crawl_district,crawl_area,title,price,price_unit,price_per_sqm,room_type,area,orientation,floor,year,community,district,business_area,location,tags,url,crawl_time
海淀,,南向两居，中间楼层，动静分离结构，户型方正无 角，双卫,1280,万,99767元/㎡,2室2厅2卫,128.3,南,中层(共18层),2008,紫金长安,海淀,五棵松,海淀 五棵松 西翠路17号,南 近地铁,https://bj.58.com/ershoufang/3954291230612490x.shtml?auction=220&hpType=60&entry=102&position=58&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_58&from=from_esf_List_screen&index=58,2025-11-28 12:34:54
海淀,,知春路西土城，北航南蓟门里小区中间层小三居室，满五公房诚心卖,360,万,59801元/㎡,3室1厅1卫,60.2,东西,中层(共6层),1986,蓟门里社区(东区),海淀,蓟门桥,海淀 蓟门桥 西土城路,东西 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/3283102442775566x.shtml?auction=220&hpType=60&entry=102&position=59&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_59&from=from_esf_List_screen&index=59,2025-11-28 12:34:54
海淀,,公主坟翠微路 新上三居室 中间楼层 上下楼便捷 诚心出售,590,万,85138元/㎡,3室1厅1卫,69.3,南北,共5层,1982,翠微路14号院,海淀,公主坟,海淀 公主坟 翠微路14号,南北 近地铁,https://bj.58.com/ershoufang/4172479782022144x.shtml?auction=220&hpType=60&entry=102&position=60&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_60&from=from_esf_List_screen&index=60,2025-11-28 12:34:54
海淀,,海淀西三旗 建材城东一里 客厅卧室朝南 随时看房,290,万,41388元/㎡,3室1厅1卫,70.07,南北,高层(共6层),1996,建材城东一里,海淀,西三旗,海淀 西三旗 建材城东路,南北通透 公摊小 价格优惠,https://bj.58.com/ershoufang/4208636028476417x.shtml?auction=220&hpType=60&entry=102&position=61&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_61&from=from_esf_List_screen&index=61,2025-11-28 12:34:54
海淀,,精装修 两居室 一梯两户 南北向,220,万,36667元/㎡,2室1厅1卫,60,南北,高层(共6层),1998,永泰东里,海淀,清河,海淀 清河 永泰中路,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4225900130216974x.shtml?auction=220&hpType=60&entry=102&position=62&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_62&from=from_esf_List_screen&index=62,2025-11-28 12:34:54
海淀,,西直门小西天，电梯3居室，中间楼层无遮挡，出行方便，看房方便,430,万,67717元/㎡,2室1厅1卫,63.5,东南,中层(共16层),1987,索家坟小区,海淀,小西天,海淀 小西天 文慧园西路36号,东南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4327580129336325x.shtml?auction=220&hpType=60&entry=102&position=63&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_63&from=from_esf_List_screen&index=63,2025-11-28 12:34:54
海淀,,海淀西四环 婚房精装2居室 电梯房 碧森里社区,540,万,61448元/㎡,2室1厅1卫,87.88,东北,高层(共9层),2004,碧森里,海淀,田村,海淀 田村 田村北路,东北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4248434649144328x.shtml?auction=220&hpType=60&entry=102&position=64&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_64&from=from_esf_List_screen&index=64,2025-11-28 12:34:54
海淀,,紫竹桥外文印刷厂宿舍2室1厅看房有钥匙,370,万,60856元/㎡,2室1厅1卫,60.8,南北,中层(共6层),1994,紫竹院南路20号院,海淀,白石桥,海淀 白石桥 紫竹院南路20号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/3985482016382983x.shtml?auction=220&hpType=60&entry=102&position=65&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_65&from=from_esf_List_screen&index=65,2025-11-28 12:34:54
海淀,,南排 高层 安静不临街 学清路 东南采光一居,430,万,78640元/㎡,1室1厅1卫,54.68,东南,高层(共22层),2006,逸成东苑,海淀,学院路,海淀 学院路 月泉路9号,东南 近地铁 户型方正,https://bj.58.com/ershoufang/4230033580089354x.shtml?auction=220&hpType=60&entry=102&position=66&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_66&from=from_esf_List_screen&index=66,2025-11-28 12:34:54
海淀,,总价低海洋馆西侧 动物园宿舍 双南2居 满5年公房可公积金贷,298,万,60239元/㎡,2室1厅1卫,49.47,南,高层(共6层),1980,动物园社区,海淀,白石桥,海淀 白石桥 北动物园路,南 热门小区 配套成熟 价格优惠,https://bj.58.com/ershoufang/3991128573485058x.shtml?auction=220&hpType=60&entry=102&position=67&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_67&from=from_esf_List_screen&index=67,2025-11-28 12:34:54
海淀,,法华寺 带电梯大两居 随时看房 随时签约,500,万,70029元/㎡,2室2厅1卫,71.4,东南,中层(共18层),1989,法华寺小区,海淀,魏公村,海淀 魏公村 法华寺路1号,东南 满五年 近地铁,https://bj.58.com/ershoufang/4337850701013004x.shtml?auction=220&hpType=60&entry=102&position=68&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_68&from=from_esf_List_screen&index=68,2025-11-28 12:34:54
海淀,,1室1厅1卫1厨1阳,539,万,89402元/㎡,1室1厅1卫,60.29,西南,高层(共14层),2002,华清嘉园,海淀,五道口,"海淀 五道口 成府路,近中关村东路",西南 近地铁 绿化率高,https://bj.58.com/ershoufang/3726323866676234x.shtml?auction=220&hpType=60&entry=102&position=69&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_69&from=from_esf_List_screen&index=69,2025-11-28 12:34:54
海淀,,海淀，西三旗，枫丹丽舍，带  两居室，    ，配套齐,578,万,58574元/㎡,2室1厅1卫,98.68,南北,共5层,2003,枫丹丽舍,海淀,西三旗,海淀 西三旗 建材城中路1号,南北 近地铁 车位充足,https://bj.58.com/ershoufang/4254236782223366x.shtml?auction=220&hpType=60&entry=102&position=70&kwtype=filter&now_time=1764304496&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=8c8ec5ba-2174-4056-9ad9-0f1f6d454a90_70&from=from_esf_List_screen&index=70,2025-11-28 12:34:54
海淀,,长安街 翠微 南北两居室 诚意出售 电梯房,425,万,76398元/㎡,2室1厅1卫,55.63,南,中层(共12层),1996,翠微路17号院,海淀,公主坟,海淀 公主坟 翠微路17号,经纪人力荐 南 房东发布 近地铁,https://bj.58.com/ershoufang/4210340871842829x.shtml?auction=220&hpType=60&entry=102&position=0&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_0&from=from_esf_List_screen&index=0,2025-11-28 12:35:02
海淀,,西直门 学院南路 明光村 南向两居室 随时看房 价格好谈,450,万,63740元/㎡,2室1厅1卫,70.6,南北,高层(共18层),1984,明光村小区,海淀,明光桥,海淀 明光桥 学院南路,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4208970234522627x.shtml?auction=220&hpType=60&entry=102&position=1&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_1&from=from_esf_List_screen&index=1,2025-11-28 12:35:02
海淀,,调价 保利西山林语 景观楼层 南北通透两居室 满五,370,万,40930元/㎡,2室1厅1卫,90.4,南北,高层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 采光较好 多人关注,https://bj.58.com/ershoufang/4129790078917640x.shtml?auction=220&hpType=60&entry=102&position=2&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_2&from=from_esf_List_screen&index=2,2025-11-28 12:35:02
海淀,,低总价 逸成东苑 76平南北两居 高层 学院路新社区,520,万,68422元/㎡,2室1厅1卫,76,南北,中层(共22层),2006,逸成东苑,海淀,学院路,海淀 学院路 月泉路9号,南北 近地铁 户型方正 多人关注,https://bj.58.com/ershoufang/4277271110740992x.shtml?auction=220&hpType=60&entry=102&position=3&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_3&from=from_esf_List_screen&index=3,2025-11-28 12:35:02
海淀,,紫竹桥南北两居 采光好 电梯房 车道沟地铁10号线200,428,万,66709元/㎡,2室1厅1卫,64.16,南北,低层(共14层),1992,车道沟社区,海淀,车道沟,海淀 车道沟 紫竹院路,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4285712213203968x.shtml?auction=220&hpType=60&entry=102&position=4&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_4&from=from_esf_List_screen&index=4,2025-11-28 12:35:02
海淀,,上地，裕和嘉园。价格好低好低，随时看，,440,万,70854元/㎡,2室1厅1卫,62.1,南,高层(共9层),2018,裕和嘉园,海淀,马连洼,海淀 马连洼 树村路,南 近地铁 采光较好,https://bj.58.com/ershoufang/3979695298079754x.shtml?auction=220&hpType=60&entry=102&position=5&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_5&from=from_esf_List_screen&index=5,2025-11-28 12:35:02
海淀,,二里庄志新北里3室1厅,630,万,80873元/㎡,3室1厅1卫,77.9,南北,中层(共6层),1992,志新北里小区,海淀,二里庄,海淀 二里庄 志新路16号,经纪人力荐 南北 近地铁 户型方正,https://bj.58.com/ershoufang/4250385690061836x.shtml?auction=220&hpType=60&entry=102&position=6&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_6&from=from_esf_List_screen&index=6,2025-11-28 12:35:02
海淀,,海淀嘉郡 2居室 精装 85平 电梯房 看房方便,335,万,39412元/㎡,2室1厅1卫,85,南,中层(共16层),2016,海淀嘉郡,海淀,上庄,海淀 上庄 上庄路,南 热门小区 配套成熟 优势户型,https://bj.58.com/ershoufang/4111092172086274x.shtml?auction=220&hpType=60&entry=102&position=7&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_7&from=from_esf_List_screen&index=7,2025-11-28 12:35:02
海淀,,五棵松永定路70号院南北三居，楼龄新，有电梯,620,万,68813元/㎡,3室1厅1卫,90.1,南北,中层(共11层),1997,永定路70号院,海淀,五棵松,海淀 五棵松 永定路70号,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4221546646494218x.shtml?auction=220&hpType=60&entry=102&position=8&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_8&from=from_esf_List_screen&index=8,2025-11-28 12:35:02
海淀,,橡树湾三期 中高层 采光视野好 业主诚意出售 出门万象汇,686,万,76012元/㎡,2室2厅1卫,90.25,西,高层(共21层),2013,橡树湾(三期),海淀,清河,海淀 清河 清河中街68号,西 近地铁 车位充足 户型方正,https://bj.58.com/ershoufang/4306771017277451x.shtml?auction=220&hpType=60&entry=102&position=9&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_9&from=from_esf_List_screen&index=9,2025-11-28 12:35:02
海淀,,保利西山林语轻奢装修双卫南北通透景观楼层大两居   即住,499,万,52527元/㎡,2室2厅1卫,95,南北,高层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 采光较好 多人关注,https://bj.58.com/ershoufang/4296777536056331x.shtml?auction=220&hpType=60&entry=102&position=10&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_10&from=from_esf_List_screen&index=10,2025-11-28 12:35:02
海淀,,辛苦费5折 10层 精装修 性价比高 急售还能谈 超合适,498,万,74775元/㎡,3室1厅1卫,66.6,东北,中层(共16层),1998,邮电大学小区,海淀,明光桥,海淀 明光桥 西土城路10号,东北 房东发布 满五年 近地铁,https://bj.58.com/ershoufang/4295192237514752x.shtml?auction=220&hpType=60&entry=102&position=11&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_11&from=from_esf_List_screen&index=11,2025-11-28 12:35:02
海淀,,五棵松 今日家园 豪装两居 高层视野 拎包入住 看房方便,628,万,62179元/㎡,2室2厅1卫,101,东,高层(共23层),2002,今日家园,海淀,五棵松,海淀 五棵松 西翠路5号,东 近地铁 户型方正 多人关注,https://bj.58.com/ershoufang/4290719919696897x.shtml?auction=220&hpType=60&entry=102&position=12&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_12&from=from_esf_List_screen&index=12,2025-11-28 12:35:02
海淀,,紫竹桥化工大学两居 电梯房价格能大谈 价格有惊喜 有钥匙,370,万,55892元/㎡,2室2厅1卫,66.2,东西,中层(共11层),1995,紫竹院98号院,海淀,车道沟,海淀 车道沟 紫竹院98号,东西 热门小区 价格优惠 房东急售,https://bj.58.com/ershoufang/3097457849623553x.shtml?auction=220&hpType=60&entry=102&position=13&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_13&from=from_esf_List_screen&index=13,2025-11-28 12:35:02
海淀,,调价 可大谈全屋索菲亚定制南向三居  即住 满五,410,万,42919元/㎡,3室1厅1卫,95.53,西南,低层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,西南 采光较好 多人关注,https://bj.58.com/ershoufang/3872037591802884x.shtml?auction=220&hpType=60&entry=102&position=14&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_14&from=from_esf_List_screen&index=14,2025-11-28 12:35:02
海淀,,低楼层上下楼方便 满五   前后无遮挡 靠谱出售,394,万,69859元/㎡,2室1厅1卫,56.4,南北,低层(共6层),1992,八里庄北里(海淀),海淀,西八里庄,海淀 西八里庄 玲珑路,南北 满五年 近地铁 绿化率高,https://bj.58.com/ershoufang/4326266572483590x.shtml?auction=220&hpType=60&entry=102&position=15&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_15&from=from_esf_List_screen&index=15,2025-11-28 12:35:02
海淀,,新增西山林语 精装南北通透两居室 高性价比 诚意出售,450,万,47354元/㎡,2室1厅1卫,95.03,南北,低层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,南北,https://bj.58.com/ershoufang/4316257538317312x.shtml?auction=220&hpType=60&entry=102&position=16&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_16&from=from_esf_List_screen&index=16,2025-11-28 12:35:02
海淀,,苏州街 苏州桥 人大西门 低总价两居 好楼层 业主诚意出售,339,万,68347元/㎡,2室1厅1卫,49.6,南,中层(共6层),1979,红五楼,海淀,人民大学,海淀 人民大学 海淀南路,经纪人力荐 南 满五年 近地铁,https://bj.58.com/ershoufang/4322083496517637x.shtml?auction=220&hpType=60&entry=102&position=17&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_17&from=from_esf_List_screen&index=17,2025-11-28 12:35:02
海淀,,五棵松地铁口三居室 满五年可对外 电梯直达两梯六户,499,万,67161元/㎡,3室1厅1卫,74.3,南北,中层(共18层),1986,永定路70号院,海淀,五棵松,海淀 五棵松 永定路70号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4299549498633229x.shtml?auction=220&hpType=60&entry=102&position=18&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_18&from=from_esf_List_screen&index=18,2025-11-28 12:35:02
海淀,,魏公村佳苑 2020年次新房 诚心出售 高层视野好,838,万,87201元/㎡,3室1厅1卫,96.1,南北,高层(共28层),2020,魏公村佳苑,海淀,魏公村,海淀 魏公村 魏公村斜街7号,南北 价格优惠 配套成熟 新上小区,https://bj.58.com/ershoufang/4330631255383040x.shtml?auction=220&hpType=60&entry=102&position=19&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_19&from=from_esf_List_screen&index=19,2025-11-28 12:35:02
海淀,,大泥湾新上中间层南北田字格三居，满5公房，    相寓老业主,650,万,93918元/㎡,3室1厅1卫,69.21,南北,中层(共6层),1985,大泥湾小区,海淀,双榆树,海淀 双榆树 知春路101号,经纪人力荐 南北 近地铁 户型方正,https://bj.58.com/ershoufang/3971176812420104x.shtml?auction=220&hpType=60&entry=102&position=20&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_20&from=from_esf_List_screen&index=20,2025-11-28 12:35:02
海淀,,交易有保单 莲花小区南向2居 满五惟 一 七一对面 紧邻地铁,599,万,70629元/㎡,2室2厅1卫,84.81,西南,中层(共28层),2000,莲花小区,海淀,万寿路,海淀 万寿路 莲花池西路,西南 满五年 近地铁,https://bj.58.com/ershoufang/3578152406605836x.shtml?auction=220&hpType=60&entry=102&position=21&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_21&from=from_esf_List_screen&index=21,2025-11-28 12:35:02
海淀,,海淀清河观林园2室1厅 满五   公园环绕 带电梯洋房,610,万,61867元/㎡,2室1厅2卫,98.6,南北,低层(共6层),2011,宝盛里观林园,海淀,清河,海淀 清河 南马房东路,南北 满五年 近地铁 绿化率高,https://bj.58.com/ershoufang/4245879446085646x.shtml?auction=220&hpType=60&entry=102&position=22&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_22&from=from_esf_List_screen&index=22,2025-11-28 12:35:02
海淀,,皂君庙皂君东里3室1厅,540,万,73171元/㎡,3室1厅1卫,73.8,东西,低层(共6层),1985,皂君东里,海淀,皂君庙,海淀 皂君庙 学院南路49号,东西 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4279955559721989x.shtml?auction=220&hpType=60&entry=102&position=23&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_23&from=from_esf_List_screen&index=23,2025-11-28 12:35:02
海淀,,五棵松地铁1号线 南北两居 满五年商品房,420,万,68072元/㎡,2室1厅1卫,61.7,南北,低层(共14层),1985,北京六建家属院,海淀,五棵松,海淀 五棵松 复兴路32号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4220487545990157x.shtml?auction=220&hpType=60&entry=102&position=24&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_24&from=from_esf_List_screen&index=24,2025-11-28 12:35:02
海淀,,白堆子 增光路 阜光里 出售带电梯正规客厅两居室 诚心出售,660,万,78200元/㎡,2室1厅1卫,84.4,东西,低层(共14层),1998,阜光里小区,海淀,甘家口,海淀 甘家口 阜成路北二街,东西 价格优惠 房东急售 随时可看,https://bj.58.com/ershoufang/4152000627485708x.shtml?auction=220&hpType=60&entry=102&position=25&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_25&from=from_esf_List_screen&index=25,2025-11-28 12:35:02
海淀,,新上近地铁 五道口展春园精装三居室,405,万,60720元/㎡,3室1厅1卫,66.7,南北,高层(共6层),1980,展春园小区,海淀,五道口,海淀 五道口 北四环中路279号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4292127133686795x.shtml?auction=220&hpType=60&entry=102&position=26&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_26&from=from_esf_List_screen&index=26,2025-11-28 12:35:02
海淀,,冬晴园|后厂村路2室1厅1卫81.43平方,469,万,57596元/㎡,2室1厅1卫,81.43,南北,中层(共6层),2005,冬晴园,海淀,西北旺,海淀 西北旺 后厂村路,VIP房东直卖 南北 唯一住房 近地铁,https://bj.58.com/ershoufang/4281367181323275x.shtml?auction=220&hpType=60&entry=102&position=27&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_27&from=from_esf_List_screen&index=27,2025-11-28 12:35:02
海淀,,全明格局 一层   固定车位免费 自带充电桩 南北通透 满五,550,万,74325元/㎡,3室1厅1卫,74,东南,低层(共6层),1992,交大东路31号院,海淀,交通大学,海淀 交通大学 交大东路31号,东南 热门小区 南北通透 优势户型,https://bj.58.com/ershoufang/4308210076459020x.shtml?auction=220&hpType=60&entry=102&position=28&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_28&from=from_esf_List_screen&index=28,2025-11-28 12:35:02
海淀,,2居，业主急售中，看房随时，价格好谈，,485,万,62988元/㎡,2室1厅1卫,77,南北,低层(共9层),2014,柳浪家园北里,海淀,马连洼,海淀 马连洼 树村路,南北 房东发布,https://bj.58.com/ershoufang/4248406873840645x.shtml?auction=220&hpType=60&entry=102&position=29&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_29&from=from_esf_List_screen&index=29,2025-11-28 12:35:02
海淀,,新增 高楼层南北两居室 带双阳台 随时可看 海淀西北旺,385,万,42778元/㎡,2室1厅1卫,90,南北,中层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 多人关注,https://bj.58.com/ershoufang/3697634958844932x.shtml?auction=220&hpType=60&entry=102&position=30&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_30&from=from_esf_List_screen&index=30,2025-11-28 12:35:02
海淀,,南北通透 双主卧朝南 双阳台 满五年 精装修,430,万,44951元/㎡,2室1厅1卫,95.66,南北,高层(共8层),2010,林语公馆,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 热门小区 满五 随时可看,https://bj.58.com/ershoufang/3877807678497794x.shtml?auction=220&hpType=60&entry=102&position=31&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_31&from=from_esf_List_screen&index=31,2025-11-28 12:35:02
海淀,,世纪城金夕园2室1厅,458,万,67782元/㎡,2室1厅1卫,67.57,东,高层(共17层),2003,金夕园,海淀,世纪城,海淀 世纪城 老营房路,东 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4232881688341504x.shtml?auction=220&hpType=60&entry=102&position=32&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_32&from=from_esf_List_screen&index=32,2025-11-28 12:35:02
海淀,,清河万象汇强佑清河新城(西区)|1室1厅1卫47.73平方,288,万,60340元/㎡,1室1厅1卫,47.73,南,中层(共27层),2020,强佑清河新城(西区),海淀,清河,海淀 清河 朱房路,经纪人力荐 VIP房东直卖 南 满二年,https://bj.58.com/ershoufang/4313701134588934x.shtml?auction=220&hpType=60&entry=102&position=33&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_33&from=from_esf_List_screen&index=33,2025-11-28 12:35:02
海淀,,园区中 间位置 有议价空间 户型方正 采光好 临近地铁,630,万,62377元/㎡,2室2厅1卫,101,西南,低层(共12层),2003,兰德华庭,海淀,田村,海淀 田村 阜石路35号,西南 近地铁 采光较好,https://bj.58.com/ershoufang/4056096213311496x.shtml?auction=220&hpType=60&entry=102&position=34&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_34&from=from_esf_List_screen&index=34,2025-11-28 12:35:02
海淀,,公主坟柳林馆南里南北通透明厨明卫 低楼层，采光好，无遮挡,499,万,76417元/㎡,2室1厅1卫,65.3,南北,低层(共6层),1987,柳林馆南里,海淀,公主坟,海淀 公主坟 玉渊潭南路,南北 近地铁 户型方正,https://bj.58.com/ershoufang/4220241096403974x.shtml?auction=220&hpType=60&entry=102&position=35&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_35&from=from_esf_List_screen&index=35,2025-11-28 12:35:02
海淀,,玉海园五里全明格局，客厅主卧朝南，双阳台诚售！,500,万,65600元/㎡,2室2厅1卫,76.22,南北,低层(共6层),1997,玉海园五里,海淀,永定路,海淀 永定路 玉泉路8号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4303843457444868x.shtml?auction=220&hpType=60&entry=102&position=36&kwtype=filter&now_time=1764304503&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=3b7f49be-7294-4964-ad2f-a248fc7786fc_36&from=from_esf_List_screen&index=36,2025-11-28 12:35:02
